bank_name,branch_name,location,review_text,rating,review_date
Crédit du Maroc,Crédit du Maroc,"Angle Bd Moulay Youssef et Rue Goulmima, Casablanca 20000, Morocco",Makayjawbich,1,2023-03-22
Crédit du Maroc,Crédit du Maroc,"Angle Bd Moulay Youssef et Rue Goulmima, Casablanca 20000, Morocco",,1,2024-08-13
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco",Big bank one employee too much waiting,1,2022-10-07
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco",Landline number still unplayable,1,2025-04-09
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco","A bank that cannot cancel its own account, disgusting customer service, customer advisor who hangs up on me and ignores my calls, even though I owe them nothing in my account, pufff I advise against it",1,2022-10-08
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco",bank located in the belly of the city of Rabat,3,2017-01-18
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco","An absolute shame – Attijariwafa bank agency, Avenue Allal Ben Abdallah, Rabat.
I went to withdraw 500 dirhams from the ATM in front of this agency. Result ?
The money was debited, but the ATM never took out a single note.
The staff inside? Non-existent, or totally disinterested.
You're a big bank and you let ATMs rob customers like that?

If this is your vision of banking service, then you are closer to an organized scam than to a serious institution.",1,2025-04-24
Crédit du Maroc,Crédit du Maroc,"59, Avenue Al Massira Al Khadra - Cité Yacoub El Mansour, Rabat 20000, Morocco","there is no more credit from Morocco, empty building",1,2023-09-13
Crédit du Maroc,Crédit du Maroc,"59, Avenue Al Massira Al Khadra - Cité Yacoub El Mansour, Rabat 20000, Morocco",Service to improve,1,2022-06-30
Crédit du Maroc,Crédit du Maroc,"59, Avenue Al Massira Al Khadra - Cité Yacoub El Mansour, Rabat 20000, Morocco",,1,2019-02-23
Crédit du Maroc,Crédit du Maroc,"59, Avenue Al Massira Al Khadra - Cité Yacoub El Mansour, Rabat 20000, Morocco",,5,2018-09-12
Crédit du Maroc,Crédit du Maroc,"59, Avenue Al Massira Al Khadra - Cité Yacoub El Mansour, Rabat 20000, Morocco",,3,2016-12-21
Crédit du Maroc,Crédit Du Maroc,"59, Av. Al Massira Al Khadra - Cité Yacoub El Mansour, Yacoub El Mansour 10053, Morocco","Banking establishment of the Crédit du Maroc chain.
Banking establishment like the majority of banking establishments offers services, consumer loans, real estate loans and....",4,2023-05-13
Crédit du Maroc,Crédit Du Maroc,"59, Av. Al Massira Al Khadra - Cité Yacoub El Mansour, Yacoub El Mansour 10053, Morocco",fast service and good place,4,2022-07-28
Crédit du Maroc,Crédit Du Maroc,"59, Av. Al Massira Al Khadra - Cité Yacoub El Mansour, Yacoub El Mansour 10053, Morocco","Average service, no effort...",2,2019-08-10
Crédit du Maroc,Crédit Du Maroc,"59, Av. Al Massira Al Khadra - Cité Yacoub El Mansour, Yacoub El Mansour 10053, Morocco",,1,2024-12-06
Crédit du Maroc,Crédit Du Maroc,"59, Av. Al Massira Al Khadra - Cité Yacoub El Mansour, Yacoub El Mansour 10053, Morocco",,5,2024-07-10
Crédit du Maroc,Crédit Du Maroc,"Lot Amal III, Bd El Ghaffari, lot 187 - Sidi Bernoussi, Casablanca 20000, Morocco","Bank of Morocco, Sidi Al-Bernoussi Agency, near the Abu Dhar Al-Ghafari tram station, Al-Bernoussi.",2,2020-07-02
Crédit du Maroc,Crédit Du Maroc,"Lot Amal III, Bd El Ghaffari, lot 187 - Sidi Bernoussi, Casablanca 20000, Morocco",Very satisfied with the service. Good reception. Trusted financial advice.,5,2024-05-07
Crédit du Maroc,Crédit Du Maroc,"Lot Amal III, Bd El Ghaffari, lot 187 - Sidi Bernoussi, Casablanca 20000, Morocco",,3,2020-05-21
Crédit du Maroc,Crédit Du Maroc,"Lot Amal III, Bd El Ghaffari, lot 187 - Sidi Bernoussi, Casablanca 20000, Morocco",,5,2019-09-20
Crédit du Maroc,Crédit Du Maroc,"Lot Amal III, Bd El Ghaffari, lot 187 - Sidi Bernoussi, Casablanca 20000, Morocco",,3,2018-09-07
Crédit du Maroc,Crédit du Maroc,"AHL Loughlam, Lotis.AL Azhar, Im. F, Panorama, Sidi Barnoussi, Casablanca 20000, Morocco",Normal bank no access for disabled people,3,2017-08-18
Crédit du Maroc,Crédit du Maroc,"AHL Loughlam, Lotis.AL Azhar, Im. F, Panorama, Sidi Barnoussi, Casablanca 20000, Morocco","Very poor banking service
agency to avoid",1,2020-02-04
Crédit du Maroc,Crédit du Maroc,"AHL Loughlam, Lotis.AL Azhar, Im. F, Panorama, Sidi Barnoussi, Casablanca 20000, Morocco",Well located bank,5,2019-11-11
Crédit du Maroc,Crédit du Maroc,"AHL Loughlam, Lotis.AL Azhar, Im. F, Panorama, Sidi Barnoussi, Casablanca 20000, Morocco",Banque Crédit du Maroc,5,2016-10-08
Crédit du Maroc,Crédit du Maroc,"AHL Loughlam, Lotis.AL Azhar, Im. F, Panorama, Sidi Barnoussi, Casablanca 20000, Morocco",,5,2020-08-14
Crédit du Maroc,Crédit du Maroc,"2, Chariî Adarissa, bloc 7 Sidi Moumen, Casablanca 20000, Morocco",,1,2024-08-02
Crédit du Maroc,Crédit du Maroc,"2, Chariî Adarissa, bloc 7 Sidi Moumen, Casablanca 20000, Morocco",,1,2021-12-24
Crédit du Maroc,Crédit du Maroc,"2, Chariî Adarissa, bloc 7 Sidi Moumen, Casablanca 20000, Morocco",,4,2018-01-24
Crédit du Maroc,Crédit du Maroc,"2, Chariî Adarissa, bloc 7 Sidi Moumen, Casablanca 20000, Morocco",,5,2016-05-05
Crédit du Maroc,Crédit Du Maroc Casa Jawhara,"Angle Bd mohammed Bakkali et Bd Houcein Soussi, Casablanca 20000, Morocco","Bank of Morocco, Jawhara Agency, the intersection of Hussein Al-Sousi and Muhammad Al-Bakali Streets.",2,2020-07-01
Crédit du Maroc,Crédit Du Maroc Casa Jawhara,"Angle Bd mohammed Bakkali et Bd Houcein Soussi, Casablanca 20000, Morocco",I find it good,3,2023-11-15
Crédit du Maroc,Crédit Du Maroc Casa Jawhara,"Angle Bd mohammed Bakkali et Bd Houcein Soussi, Casablanca 20000, Morocco",,1,2016-05-15
Crédit du Maroc,Crédit du Maroc,"259C+6F6, Pl. de l'Union Africaine, Rabat, Morocco",Nice banc,5,2021-01-24
Crédit du Maroc,Crédit du Maroc,"259C+6F6, Pl. de l'Union Africaine, Rabat, Morocco",I carried out an operation on Moroccan credit gab at the African Union Square without any obstruction except my money did not come out I looked inside no one,1,2024-12-03
Crédit du Maroc,Crédit du Maroc,"259C+6F6, Pl. de l'Union Africaine, Rabat, Morocco","A bank to tax you, tax and tax... with complete confidence..",5,2020-07-26
Crédit du Maroc,Crédit du Maroc,"259C+6F6, Pl. de l'Union Africaine, Rabat, Morocco",,1,2024-12-20
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco",Big bank one employee too much waiting,1,2022-10-07
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco",Landline number still unplayable,1,2025-04-09
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco","A bank that cannot cancel its own account, disgusting customer service, customer advisor who hangs up on me and ignores my calls, even though I owe them nothing in my account, pufff I advise against it",1,2022-10-08
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco",bank located in the belly of the city of Rabat,3,2017-01-18
Crédit du Maroc,Crédit du Maroc - Rabat Allal Ben Abdallah,"21 Av. Allal Ben Abdellah, Rabat 10000, Morocco","An absolute shame – Attijariwafa bank agency, Avenue Allal Ben Abdallah, Rabat.
I went to withdraw 500 dirhams from the ATM in front of this agency. Result ?
The money was debited, but the ATM never took out a single note.
The staff inside? Non-existent, or totally disinterested.
You're a big bank and you let ATMs rob customers like that?

If this is your vision of banking service, then you are closer to an organized scam than to a serious institution.",1,2025-04-24
Crédit du Maroc,Crédit du Maroc,"Av. Hassan II, Témara, Morocco",Bad service,1,2023-12-12
Crédit du Maroc,Crédit du Maroc,"Av. Hassan II, Témara, Morocco","I don't even have an account with vs. But I tried to get my ATM card sent by my agency. The service was terrible. Endless waiting times, incompetent staff and no follow-up except for the receptionist who was courteous. If this is so",1,2024-06-11
Crédit du Maroc,Crédit du Maroc,"Av. Hassan II, Témara, Morocco","Very disappointed by the service at the agency, unprofessional staff and unprocessed requests, I expected much better....",1,2024-06-11
Crédit du Maroc,Crédit du Maroc,"Av. Hassan II, Témara, Morocco",Only one agent at the counter in a bank located in the city center!!! When he already has his break the customer has to wait 40 minutes...lamentable,1,2024-06-08
Crédit du Maroc,Crédit du Maroc,"Av. Hassan II, Témara, Morocco",long waits and unprofessional staff... Very disappointed with the service,1,2024-06-11
Crédit du Maroc,Crédit du Maroc,"Bd Commandant Driss Al Harti, Casablanca 20000, Morocco","As we sought clarification on an important situation, Mr. Youssef responded to us in a disrespectful manner, stating – I quote – “understand what you want”. This casual tone and inappropriate response is not acceptable from a representative of your establishment.
Your previous managers were great
To think about whether our accounts will stay with you.",1,2025-04-20
Crédit du Maroc,Crédit du Maroc,"Bd Commandant Driss Al Harti, Casablanca 20000, Morocco","It is clean, its employees are kind, their manners are sweet and their reception is very wonderful 🌷",5,2022-08-09
Crédit du Maroc,Crédit du Maroc,"Bd Commandant Driss Al Harti, Casablanca 20000, Morocco",Great service thank you,5,2021-02-03
Crédit du Maroc,Crédit du Maroc,"Bd Commandant Driss Al Harti, Casablanca 20000, Morocco",,5,2025-02-19
Crédit du Maroc,Crédit du Maroc,"Bd Commandant Driss Al Harti, Casablanca 20000, Morocco",,1,2023-03-28
Crédit du Maroc,Crédit du Maroc,"40 Rue 18, Casablanca 20000, Morocco",,5,2018-09-16
Crédit du Maroc,Crédit du Maroc,"Rue Rakib Med Al Moussaoui, Casablanca 20670, Morocco",Bad service incompetent cashier counter always out of service I do not recommend this bank,1,2024-12-11
Crédit du Maroc,Crédit du Maroc,"Rue Rakib Med Al Moussaoui, Casablanca 20670, Morocco",I recommend the very competent bankers,5,2022-09-29
Crédit du Maroc,Crédit du Maroc,"Rue Rakib Med Al Moussaoui, Casablanca 20670, Morocco",Incompetent.,1,2019-09-06
Crédit du Maroc,Crédit du Maroc,"Rue Rakib Med Al Moussaoui, Casablanca 20670, Morocco",amazing,5,2019-01-25
Crédit du Maroc,Crédit du Maroc,"Rue Rakib Med Al Moussaoui, Casablanca 20670, Morocco",Home Zero...,3,2017-08-11
Crédit du Maroc,Crédit du Maroc,"Av. Fal Ould Oumeir, Rabat, Morocco","I would even say less than 1
Disastrous service! The agency that supports you the least when you really need it!
Opening during Ramadan at 9:15 a.m. and closing at 2 p.m.... that means if you work it takes the morning off.
At 9:15 a.m., the computer system is not working! When my turn finally comes, the little lady tells me that they have no money in the coffers. I mean, if the bank doesn't have any money... what's the idea.  They just have to close!
In short, it's time to change banks",1,2025-03-21
Crédit du Maroc,Crédit du Maroc,"Av. Fal Ould Oumeir, Rabat, Morocco","1 window open at the agency on the corner of avenue Atlas and av gal Ould Oumeir
A queue all the way to the street
Employees upstairs chatting and laughing loudly
Several vacant employees but no one to come and give a hand to the only employee at the counter.
This is scandalous and disrespectful
Bravo for this employee alone at the counter and who despite her workload keeps a smile",1,2025-04-03
Crédit du Maroc,Crédit du Maroc,"Av. Fal Ould Oumeir, Rabat, Morocco","So clearly we can't just give 0.
Customer since 2008 in this bank with current account, currency, savings I can give you an idea of ​​the circus that you will encounter there.

Positive point: Some nice agents by their nature and not the agency, unfortunately they end up leaving.

Dark spots:
-Reception, customer relations. Poorly trained agents, borderline unpleasant and condescending, completely unreachable remotely (telephone, whatsapp, text messages, emails... Telepathy!).
Unless you are retired and want to travel every day for any need, avoid this bank, and above all this agency would be a good thing for your mental health. Hanout atmosphere.
-Poorly adapted system: requesting an amortization table took 2 months, because the agency has to send a request to Casablanca and bla bla they go around in circles, so imagine having to respond elsewhere within a certain time frame.
-Bank customer since 2008, I have never received a promised call to respond to a need expressed to the agency, and the agent each time asks for my number which has never changed for 20 years which is on its screen
-No hierarchy: no way to escalate anything to anyone, the online site and the application are useless for reporting a problem because there is no monitoring, you can write as much as you want.... nada .
-No operation will take you less than 20 minutes, so be sure you won't have to do anything afterwards.
-The bank changes its clauses discreetly and illegally: I learn that I cannot take out a loan for no reason (probably because I am black). I contacted the business center then the management who ended up telling me yes you will have it but I asked again I was told ""the final agreement is still not out"" hhh clowns. Imagine if I had no other alternatives.

Brief
Soon I will close all accounts.

Update: there remains a current account, soon to be closed to put this mishap far behind.",1,2024-12-24
Crédit du Maroc,Crédit du Maroc,"Av. Fal Ould Oumeir, Rabat, Morocco","Bj,
Big disagreements with the agency head at C du M today.
Impossible to request euros if convertible account?
I didn't have this information. They explained that the rules had been changed.
Customer for 25, the staff leaves you unable to exchange Dhs for euros.
Instead of simply saying that the operation would be possible via a currency exchange office.
On the other hand, I just learned today that my convertible DHS account has been in debt since 2021... So I have a debt to Morocco's credit. The agios plus bank charges each period.
Uninformed, I am told that I will have to pay the various costs.
No information given to the customer.
And after a misunderstanding on my part regarding the fees for 2023 and 2024 we tell you: the account is frozen.
So if I don't pay for 10 years, the M' credit will offer me the account keeping fees and the agios.
Nice, but I don't think it's normal to look for the new banking rules as a customer.
We tell you that all this is written in the bank bulletin.
Dsl but I did not choose to be a bank employee and therefore impossible to have this information.
In another scenario Please, I asked several months ago why I had to pay several monthly payments in the same month on a loan.
A letter from the bank was indeed sent but no follow-up to the file.
In short, I was used to more generous services.
This is my dissatisfaction......especially since the address changes have been made.
In this bank it would be necessary to review the customer management policy regarding the new regulations and anticipate the difficulties in which customers might encounter.
Kind regards

Dsl
Difficulties a client might encounter.",1,2024-08-23
Crédit du Maroc,Crédit du Maroc,"Av. Fal Ould Oumeir, Rabat, Morocco","The worst agency I have seen, all the contact details entered are wrong, unreachable service, a real disappointment /// the bastard of all the banks that exist on earth, an account closure that takes more than 15 days, useless comings and goings, a service that is painful, I don't know how or when this story will end.

Without me telling you about their customer service",1,2023-08-14
Crédit du Maroc,Crédit du Maroc,"Rabat, Morocco",I don't understand seeing dozens of people working in the agency and only one person at the cash register staying for almost 40 minutes or more to hope to complete the operation. If you have 3 crates it is not to have them empty or as decoration. Please review your vision because with these conditions the customer experience takes a bad hit.,1,2024-02-13
